parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.229383	.0723119	3.510942	.00044652	1.0955188	1.3796045	"modelb"	"icu"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.25807	.07508822	3.846491	.00011982	1.1191818	1.414194	"modelb"	"icu"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"modelb"	"icu"	""
"2.bmicat_sa"	"BMI with SA categories"	1.0241591	.30236733	.08085729	.93555544	.57419998	1.8267187	"modelb"	"icu"	""
"3.bmicat_sa"	"BMI with SA categories"	1.889568	.55117647	2.1815576	.0291422	1.0667724	3.3469813	"modelb"	"icu"	""
"4.bmicat_sa"	"BMI with SA categories"	2.8110096	.82122668	3.5377581	.00040354	1.5855749	4.9835394	"modelb"	"icu"	""
"5.bmicat_sa"	"BMI with SA categories"	3.8805575	1.1418408	4.6083078	4.060e-06	2.1798719	6.9080786	"modelb"	"icu"	""
"6.bmicat_sa"	"BMI with SA categories"	5.5995826	1.6595272	5.8127139	6.147e-09	3.1324797	10.009746	"modelb"	"icu"	""
"7.bmicat_sa"	"BMI with SA categories"	2.2552377	.66657769	2.7514934	.00593242	1.263583	4.0251388	"modelb"	"icu"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"modelb"	"icu"	""
"1.hba1ccat"	"HbA1c category"	1.2552558	.10817528	2.6380243	.00833906	1.0601748	1.4862332	"modelb"	"icu"	""
"2.hba1ccat"	"HbA1c category"	1.7159299	.19738076	4.6941009	2.678e-06	1.3695792	2.1498687	"modelb"	"icu"	""
"3.hba1ccat"	"HbA1c category"	1.3609871	.1629207	2.5746894	.01003301	1.0763626	1.7208754	"modelb"	"icu"	""
"4.hba1ccat"	"HbA1c category"	2.2931505	.2338998	8.1365894	4.066e-16	1.8776324	2.8006222	"modelb"	"icu"	""
"5.hba1ccat"	"HbA1c category"	.9500154	.04787415	-1.0175433	.30889505	.86066873	1.0486372	"modelb"	"icu"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0076478	.00142878	5.3730857	7.740e-08	1.0048513	1.0104521	"modelb"	"icu"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"modelb"	"icu"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.1015283	.04386963	2.4280161	.01518167	1.0188155	1.190956	"modelb"	"icu"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.35876426	.02862751	-12.84658	8.990e-38	.30682289	.41949868	"modelb"	"icu"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"modelb"	"icu"	""
"1.hypertension"	"Diagnosed hypertension"	1.1545367	.04976295	3.3339237	.0008563	1.0610092	1.2563085	"modelb"	"icu"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"modelb"	"icu"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	.90631592	.06720244	-1.3266168	.18463547	.78372527	1.0480823	"modelb"	"icu"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.94785733	.0579339	-.8761533	.3809467	.84084658	1.0684869	"modelb"	"icu"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	1.0147232	.06403778	.23159802	.81685025	.89666335	1.1483274	"modelb"	"icu"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.52231026	.04384934	-7.7364252	1.023e-14	.44306548	.61572841	"modelb"	"icu"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"modelb"	"icu"	""
"1.asthma"	"Asthma category"	1.2096466	.05706495	4.0345248	.00005471	1.1028163	1.3268256	"modelb"	"icu"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"modelb"	"icu"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	2.0331077	.11975267	12.046688	2.019e-33	1.8114381	2.2819034	"modelb"	"icu"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"modelb"	"icu"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.0222082	.05475015	.41010004	.68173256	.92034035	1.1353514	"modelb"	"icu"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"modelb"	"icu"	""
"1.dm_type"	"Diabetes Type"	1.3957786	.23716035	1.9624939	.04970501	1.0004299	1.9473607	"modelb"	"icu"	""
"2.dm_type"	"Diabetes Type"	1.128628	.09089484	1.5024729	.13297502	.96382613	1.3216088	"modelb"	"icu"	""
"3.dm_type"	"Diabetes Type"	1.310774	.11010386	3.2216739	.00127444	1.1118024	1.545354	"modelb"	"icu"	""
"0b.cancer"	"Cancer"	1	0			1	1	"modelb"	"icu"	""
"1.cancer"	"Cancer"	1.238542	.07750323	3.4187915	.000629	1.0955843	1.4001536	"modelb"	"icu"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"modelb"	"icu"	""
"1.chronic_liver_disease"	"Chronic liver disease"	.84112426	.14370911	-1.0126557	.31122465	.60176831	1.1756851	"modelb"	"icu"	""
"0b.stroke"	"Stroke"	1	0			1	1	"modelb"	"icu"	""
"1.stroke"	"Stroke"	1.3550191	.11126516	3.6999534	.00021564	1.1535872	1.5916239	"modelb"	"icu"	""
"0b.dementia"	"Dementia"	1	0			1	1	"modelb"	"icu"	""
"1.dementia"	"Dementia"	.09727063	.09738578	-2.3275029	.01993851	.01367013	.69213516	"modelb"	"icu"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"modelb"	"icu"	""
"1.other_neuro"	"Neurological disease"	1.3384616	.18230474	2.1403145	.03232936	1.0248688	1.7480085	"modelb"	"icu"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"modelb"	"icu"	""
"1.egfr60"	"CKD defined by egfr<60"	1.1816563	.07654603	2.5767318	.00997393	1.0407622	1.341624	"modelb"	"icu"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"modelb"	"icu"	""
"1.esrf"	"end stage renal failure"	6.1801341	.86883225	12.955464	2.188e-38	4.691719	8.1407385	"modelb"	"icu"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"modelb"	"icu"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.0292	.15395655	.19240636	.84742391	.76766149	1.3798434	"modelb"	"icu"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"modelb"	"icu"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.2058227	.080921	2.7889461	.00528799	1.0572083	1.3753282	"modelb"	"icu"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"modelb"	"icu"	""
"2.hh_total_cat"	"Number of people in household"	1.1697758	.05142844	3.5668012	.00036137	1.0731986	1.275044	"modelb"	"icu"	""
"3.hh_total_cat"	"Number of people in household"	1.3475254	.10506596	3.8254658	.00013053	1.1565626	1.5700185	"modelb"	"icu"	""
"4.hh_total_cat"	"Number of people in household"	1.7548407	.294138	3.3551734	.00079315	1.2634655	2.4373171	"modelb"	"icu"	""
"9.hh_total_cat"	"Number of people in household"	.98084043	.05688481	-.33356611	.738707	.87545148	1.0989163	"modelb"	"icu"	""
"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"modela"	"hes"	""
"2.ethnicity_16"	"Eth 16 categories"	1.1268448	.07130365	1.8872732	.05912359	.99541089	1.2756331	"modela"	"hes"	""
"3.ethnicity_16"	"Eth 16 categories"	1.0449766	.0277574	1.6562512	.09767095	.99196502	1.1008212	"modela"	"hes"	""
"4.ethnicity_16"	"Eth 16 categories"	1.425556	.16112977	3.1368995	.00170745	1.1422824	1.7790785	"modela"	"hes"	""
"5.ethnicity_16"	"Eth 16 categories"	1.8617543	.2320144	4.98726	6.124e-07	1.4582919	2.3768419	"modela"	"hes"	""
"6.ethnicity_16"	"Eth 16 categories"	2.0144503	.25282334	5.5802324	2.402e-08	1.5751671	2.5762411	"modela"	"hes"	""
"7.ethnicity_16"	"Eth 16 categories"	1.5537434	.16051534	4.2655338	.00001994	1.2689447	1.9024616	"modela"	"hes"	""
"8.ethnicity_16"	"Eth 16 categories"	1.405596	.04606694	10.38817	2.807e-25	1.3181452	1.4988485	"modela"	"hes"	""
"9.ethnicity_16"	"Eth 16 categories"	1.4836353	.05393693	10.851327	1.966e-27	1.3815992	1.593207	"modela"	"hes"	""
"10.ethnicity_16"	"Eth 16 categories"	1.215113	.10019341	2.3629212	.01813153	1.0337844	1.4282472	"modela"	"hes"	""
"11.ethnicity_16"	"Eth 16 categories"	1.8691786	.08190528	14.274654	3.148e-46	1.7153475	2.0368052	"modela"	"hes"	""
"12.ethnicity_16"	"Eth 16 categories"	1.5777584	.08214804	8.7581627	1.985e-18	1.424694	1.7472676	"modela"	"hes"	""
"13.ethnicity_16"	"Eth 16 categories"	2.0875313	.09835248	15.621221	5.220e-55	1.9033965	2.2894793	"modela"	"hes"	""
"14.ethnicity_16"	"Eth 16 categories"	1.6073411	.12947426	5.8916277	3.824e-09	1.3725944	1.8822352	"modela"	"hes"	""
"15.ethnicity_16"	"Eth 16 categories"	.98333878	.11735324	-.14078555	.88803936	.77825048	1.2424729	"modela"	"hes"	""
"16.ethnicity_16"	"Eth 16 categories"	1.7386317	.08624853	11.149576	7.195e-29	1.5775457	1.9161666	"modela"	"hes"	""
"17.ethnicity_16"	"Eth 16 categories"	1.0745555	.01530945	5.0470904	4.486e-07	1.0449646	1.1049844	"modela"	"hes"	""
"0b.male"	"Male"	1	0			1	1	"modela"	"hes"	""
"1.male"	"Male"	1.4121337	.01647922	29.57238	3.39e-192	1.3802016	1.4448046	"modela"	"hes"	""
"age1"	"Age spline 1"	1.0842108	.00351251	24.9568	1.80e-137	1.0773482	1.0911171	"modela"	"hes"	""
"age2"	"Age spline 2"	.86657148	.00738587	-16.802674	2.333e-63	.85221569	.8811691	"modela"	"hes"	""
"age3"	"Age spline 3"	1.4878455	.03144895	18.797584	7.904e-79	1.427466	1.5507789	"modela"	"hes"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"modela"	"hes"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0963309	.02086394	4.8326683	1.347e-06	1.0561916	1.1379957	"modela"	"hes"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.2265104	.02307596	10.852004	1.951e-27	1.1821061	1.2725827	"modela"	"hes"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.3835936	.02577436	17.429372	4.939e-68	1.3339879	1.435044	"modela"	"hes"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.5735003	.02977578	23.954763	8.24e-127	1.5162098	1.6329555	"modela"	"hes"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"modela"	"hes"	""
"2.bmicat_sa"	"BMI with SA categories"	.6359314	.02430644	-11.8431	2.337e-32	.59003234	.68540099	"modela"	"hes"	""
"3.bmicat_sa"	"BMI with SA categories"	.63877284	.02435274	-11.75646	6.542e-32	.59278201	.68833187	"modela"	"hes"	""
"4.bmicat_sa"	"BMI with SA categories"	.82193396	.03196847	-5.0417591	4.613e-07	.76160557	.88704108	"modela"	"hes"	""
"5.bmicat_sa"	"BMI with SA categories"	1.0450794	.04309653	1.0692414	.28496092	.96393518	1.1330544	"modela"	"hes"	""
"6.bmicat_sa"	"BMI with SA categories"	1.3861743	.0611904	7.3974349	1.388e-13	1.2712851	1.5114464	"modela"	"hes"	""
"7.bmicat_sa"	"BMI with SA categories"	.80578491	.03331513	-5.2228494	1.762e-07	.74306405	.87379995	"modela"	"hes"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"modela"	"hes"	""
"1.hba1ccat"	"HbA1c category"	1.0165535	.02487754	.67087616	.50229942	.9689453	1.0665008	"modela"	"hes"	""
"2.hba1ccat"	"HbA1c category"	1.1563907	.0418731	4.0127863	.00006001	1.0771655	1.2414428	"modela"	"hes"	""
"3.hba1ccat"	"HbA1c category"	1.2358819	.04326174	6.050173	1.447e-09	1.1539337	1.3236497	"modela"	"hes"	""
"4.hba1ccat"	"HbA1c category"	1.7624968	.05578582	17.905309	1.072e-71	1.656481	1.8752977	"modela"	"hes"	""
"5.hba1ccat"	"HbA1c category"	.96278084	.01518168	-2.4053843	.01615547	.93348041	.99300097	"modela"	"hes"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0122487	.00023783	51.817094	0	1.0117827	1.0127149	"modela"	"hes"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"modela"	"hes"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0810303	.01376437	6.1192802	9.400e-10	1.0543865	1.1083474	"modela"	"hes"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.78494913	.01636326	-11.615332	3.444e-31	.75352408	.81768474	"modela"	"hes"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"modela"	"hes"	""
"1.hypertension"	"Diagnosed hypertension"	1.0645153	.01452604	4.5816403	4.613e-06	1.0364222	1.09337	"modela"	"hes"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"modela"	"hes"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	.79172328	.01575841	-11.733523	8.581e-32	.76143205	.82321956	"modela"	"hes"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.76643691	.01287183	-15.838806	1.680e-56	.74161928	.79208505	"modela"	"hes"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	.7824296	.01353701	-14.18113	1.199e-45	.75634235	.80941664	"modela"	"hes"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.45094377	.01208428	-29.719373	4.32e-194	.42787026	.47526156	"modela"	"hes"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"modela"	"hes"	""
"1.asthma"	"Asthma category"	1.1272531	.01673184	8.0700412	7.027e-16	1.0949317	1.1605285	"modela"	"hes"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"modela"	"hes"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.8944872	.02851698	42.447664	0	1.8394114	1.9512121	"modela"	"hes"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"modela"	"hes"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.3885805	.01905418	23.923669	1.74e-126	1.3517327	1.4264327	"modela"	"hes"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"modela"	"hes"	""
"1.dm_type"	"Diabetes Type"	1.7272506	.09253133	10.201905	1.944e-24	1.555089	1.918472	"modela"	"hes"	""
"2.dm_type"	"Diabetes Type"	1.2915374	.02799621	11.802251	3.800e-32	1.2378151	1.3475912	"modela"	"hes"	""
"3.dm_type"	"Diabetes Type"	1.0840308	.02891988	3.0244412	.00249093	1.0288053	1.1422208	"modela"	"hes"	""
"0b.cancer"	"Cancer"	1	0			1	1	"modela"	"hes"	""
"1.cancer"	"Cancer"	1.503419	.02213153	27.698352	7.31e-169	1.4606617	1.5474278	"modela"	"hes"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"modela"	"hes"	""
"1.chronic_liver_disease"	"Chronic liver disease"	2.0009471	.07351175	18.879951	1.667e-79	1.8619318	2.1503416	"modela"	"hes"	""
"0b.stroke"	"Stroke"	1	0			1	1	"modela"	"hes"	""
"1.stroke"	"Stroke"	1.5554014	.02776037	24.750146	3.09e-135	1.5019327	1.6107736	"modela"	"hes"	""
"0b.dementia"	"Dementia"	1	0			1	1	"modela"	"hes"	""
"1.dementia"	"Dementia"	2.014942	.06992899	20.186892	1.276e-90	1.8824412	2.1567692	"modela"	"hes"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"modela"	"hes"	""
"1.other_neuro"	"Neurological disease"	2.1870849	.059632	28.701804	3.62e-181	2.0732763	2.3071407	"modela"	"hes"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"modela"	"hes"	""
"1.egfr60"	"CKD defined by egfr<60"	1.3320323	.01976242	19.324628	3.334e-83	1.2938564	1.3713346	"modela"	"hes"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"modela"	"hes"	""
"1.esrf"	"end stage renal failure"	4.9141888	.21314036	36.708256	5.39e-295	4.5137047	5.3502062	"modela"	"hes"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"modela"	"hes"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.1332855	.05588087	2.5375017	.01116468	1.028887	1.2482771	"modela"	"hes"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"modela"	"hes"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.2077074	.02354134	9.6818259	3.602e-22	1.1624375	1.2547403	"modela"	"hes"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"modela"	"hes"	""
"2.hh_total_cat"	"Number of people in household"	1.0212647	.01560589	1.376995	.16851381	.99113124	1.0523144	"modela"	"hes"	""
"3.hh_total_cat"	"Number of people in household"	1.2813812	.03611322	8.7974379	1.400e-18	1.21252	1.3541532	"modela"	"hes"	""
"4.hh_total_cat"	"Number of people in household"	2.5733623	.10065087	24.166471	5.01e-129	2.383462	2.7783927	"modela"	"hes"	""
"9.hh_total_cat"	"Number of people in household"	.8967352	.01658058	-5.8948089	3.751e-09	.86481966	.92982857	"modela"	"hes"	""
"1b.ethnicity_16"	"Eth 16 categories"	1	0			1	1	"modelb"	"hes"	""
"2.ethnicity_16"	"Eth 16 categories"	1.3842434	.08716286	5.1638036	2.420e-07	1.2235286	1.5660687	"modelb"	"hes"	""
"3.ethnicity_16"	"Eth 16 categories"	1.1498257	.03005712	5.3407496	9.256e-08	1.0923985	1.2102718	"modelb"	"hes"	""
"4.ethnicity_16"	"Eth 16 categories"	1.7373216	.19611299	4.8930985	9.926e-07	1.3924979	2.1675337	"modelb"	"hes"	""
"5.ethnicity_16"	"Eth 16 categories"	2.1462661	.26724306	6.1336188	8.590e-10	1.6814963	2.7394995	"modelb"	"hes"	""
"6.ethnicity_16"	"Eth 16 categories"	2.2451921	.2815323	6.4500281	1.118e-10	1.7559754	2.870705	"modelb"	"hes"	""
"7.ethnicity_16"	"Eth 16 categories"	1.7832557	.18379784	5.6121866	1.998e-08	1.4570733	2.1824578	"modelb"	"hes"	""
"8.ethnicity_16"	"Eth 16 categories"	1.7804146	.05600973	18.336554	4.228e-75	1.6739534	1.8936466	"modelb"	"hes"	""
"9.ethnicity_16"	"Eth 16 categories"	1.7686397	.06335237	15.918856	4.689e-57	1.6487297	1.8972705	"modelb"	"hes"	""
"10.ethnicity_16"	"Eth 16 categories"	1.5451066	.12692436	5.2965789	1.180e-07	1.3153327	1.8150193	"modelb"	"hes"	""
"11.ethnicity_16"	"Eth 16 categories"	2.2486935	.09640906	18.900997	1.119e-79	2.0674565	2.445818	"modelb"	"hes"	""
"12.ethnicity_16"	"Eth 16 categories"	2.0478655	.10509507	13.967411	2.464e-44	1.8519035	2.2645636	"modelb"	"hes"	""
"13.ethnicity_16"	"Eth 16 categories"	2.5738625	.11979645	20.312367	9.997e-92	2.3494569	2.8197019	"modelb"	"hes"	""
"14.ethnicity_16"	"Eth 16 categories"	1.9889815	.15961762	8.5684075	1.049e-17	1.6994994	2.3277721	"modelb"	"hes"	""
"15.ethnicity_16"	"Eth 16 categories"	1.1031973	.13154578	.82365156	.41013757	.87328401	1.3936409	"modelb"	"hes"	""
"16.ethnicity_16"	"Eth 16 categories"	2.0061962	.09820715	14.222947	6.601e-46	1.8226591	2.208215	"modelb"	"hes"	""
"17.ethnicity_16"	"Eth 16 categories"	1.041608	.01465126	2.8981688	.00375349	1.0132843	1.0707234	"modelb"	"hes"	""
"0b.male"	"Male"	1	0			1	1	"modelb"	"hes"	""
"1.male"	"Male"	1.4093231	.01644923	29.396649	6.06e-190	1.3774492	1.4419346	"modelb"	"hes"	""
"age1"	"Age spline 1"	1.0849256	.00351322	25.171699	8.18e-140	1.0780616	1.0918333	"modelb"	"hes"	""
"age2"	"Age spline 2"	.86447525	.00736515	-17.09344	1.661e-65	.85015968	.87903188	"modelb"	"hes"	""
"age3"	"Age spline 3"	1.4954492	.03159809	19.045728	7.129e-81	1.4347829	1.5586806	"modelb"	"hes"	""
"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"modelb"	"hes"	""
"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0727019	.02034264	3.7007442	.00021497	1.033563	1.113323	"modelb"	"hes"	""
"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1622394	.02165401	8.0696896	7.048e-16	1.1205639	1.2054649	"modelb"	"hes"	""
"4.imd"	"Index of Multiple Deprivation (IMD)"	1.3593306	.02492997	16.739057	6.806e-63	1.3113365	1.4090813	"modelb"	"hes"	""
"5.imd"	"Index of Multiple Deprivation (IMD)"	1.6152825	.02950748	26.24907	7.32e-152	1.558472	1.6741638	"modelb"	"hes"	""
"1b.bmicat_sa"	"BMI with SA categories"	1	0			1	1	"modelb"	"hes"	""
"2.bmicat_sa"	"BMI with SA categories"	.62734656	.02397748	-12.199122	3.142e-34	.58206864	.67614656	"modelb"	"hes"	""
"3.bmicat_sa"	"BMI with SA categories"	.63056702	.02403693	-12.097094	1.094e-33	.5851724	.67948313	"modelb"	"hes"	""
"4.bmicat_sa"	"BMI with SA categories"	.81271119	.03160276	-5.3330657	9.657e-08	.75307245	.87707297	"modelb"	"hes"	""
"5.bmicat_sa"	"BMI with SA categories"	1.0359696	.04271068	.85713548	.39137002	.95555102	1.1231561	"modelb"	"hes"	""
"6.bmicat_sa"	"BMI with SA categories"	1.3735685	.0606108	7.1932281	6.328e-13	1.2597657	1.4976519	"modelb"	"hes"	""
"7.bmicat_sa"	"BMI with SA categories"	.81274457	.03357445	-5.0190886	5.192e-07	.74953335	.88128664	"modelb"	"hes"	""
"0b.hba1ccat"	"HbA1c category"	1	0			1	1	"modelb"	"hes"	""
"1.hba1ccat"	"HbA1c category"	.99495704	.02430223	-.20698615	.83602067	.9484477	1.0437471	"modelb"	"hes"	""
"2.hba1ccat"	"HbA1c category"	1.1250187	.04071071	3.2553307	.0011326	1.047991	1.2077079	"modelb"	"hes"	""
"3.hba1ccat"	"HbA1c category"	1.1987957	.04193541	5.183272	2.180e-07	1.1193582	1.2838708	"modelb"	"hes"	""
"4.hba1ccat"	"HbA1c category"	1.6935437	.05355198	16.660413	2.543e-62	1.5917701	1.8018244	"modelb"	"hes"	""
"5.hba1ccat"	"HbA1c category"	.98995192	.01529829	-.65349999	.513434	.96041736	1.0203947	"modelb"	"hes"	""
"gp_consult_count"	"Number of GP consultations in the 12 months prior to baseline"	1.0121911	.00024635	49.788309	0	1.0117084	1.0126741	"modelb"	"hes"	""
"1b.smoke_nomiss"	"Smoking status (missing set to non)"	1	0			1	1	"modelb"	"hes"	""
"2.smoke_nomiss"	"Smoking status (missing set to non)"	1.0655361	.01355569	4.989654	6.049e-07	1.039296	1.0924388	"modelb"	"hes"	""
"3.smoke_nomiss"	"Smoking status (missing set to non)"	.780994	.01628163	-11.857054	1.978e-32	.74972574	.81356633	"modelb"	"hes"	""
"0b.hypertension"	"Diagnosed hypertension"	1	0			1	1	"modelb"	"hes"	""
"1.hypertension"	"Diagnosed hypertension"	1.0892471	.01486476	6.2642258	3.747e-10	1.0604989	1.1187746	"modelb"	"hes"	""
"1b.bp_cat"	"Blood pressure four levels non-missing"	1	0			1	1	"modelb"	"hes"	""
"2.bp_cat"	"Blood pressure four levels non-missing"	.78872598	.01569794	-11.924702	8.800e-33	.75855095	.82010137	"modelb"	"hes"	""
"3.bp_cat"	"Blood pressure four levels non-missing"	.76911804	.01291777	-15.629772	4.564e-55	.74421186	.79485774	"modelb"	"hes"	""
"4.bp_cat"	"Blood pressure four levels non-missing"	.77888822	.01347581	-14.443254	2.765e-47	.75291891	.80575326	"modelb"	"hes"	""
"5.bp_cat"	"Blood pressure four levels non-missing"	.44564535	.01190904	-30.244645	6.14e-201	.42290479	.46960872	"modelb"	"hes"	""
"0b.asthma"	"Asthma category"	1	0			1	1	"modelb"	"hes"	""
"1.asthma"	"Asthma category"	1.1213747	.01664282	7.7186129	1.176e-14	1.0892252	1.1544731	"modelb"	"hes"	""
"0b.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1	0			1	1	"modelb"	"hes"	""
"1.chronic_respiratory_disease"	"Chronic Respiratory Diseases"	1.9284895	.02901518	43.649924	0	1.8724511	1.986205	"modelb"	"hes"	""
"0b.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1	0			1	1	"modelb"	"hes"	""
"1.chronic_cardiac_disease"	"Chronic Cardiac Diseases"	1.3839856	.01898481	23.690008	4.57e-124	1.3472719	1.4216999	"modelb"	"hes"	""
"0b.dm_type"	"Diabetes Type"	1	0			1	1	"modelb"	"hes"	""
"1.dm_type"	"Diabetes Type"	1.7867013	.09565835	10.840138	2.221e-27	1.6087161	1.9843784	"modelb"	"hes"	""
"2.dm_type"	"Diabetes Type"	1.3437089	.02905792	13.661566	1.722e-42	1.2879465	1.4018855	"modelb"	"hes"	""
"3.dm_type"	"Diabetes Type"	1.1741724	.03080417	6.1202536	9.343e-10	1.1153233	1.2361267	"modelb"	"hes"	""
"0b.cancer"	"Cancer"	1	0			1	1	"modelb"	"hes"	""
"1.cancer"	"Cancer"	1.4897649	.02193126	27.07768	1.80e-161	1.4473946	1.5333755	"modelb"	"hes"	""
"0b.chronic_liver_disease"	"Chronic liver disease"	1	0			1	1	"modelb"	"hes"	""
"1.chronic_liver_disease"	"Chronic liver disease"	1.9891936	.07306987	18.722174	3.265e-78	1.8510132	2.1376894	"modelb"	"hes"	""
"0b.stroke"	"Stroke"	1	0			1	1	"modelb"	"hes"	""
"1.stroke"	"Stroke"	1.5365223	.02739516	24.090735	3.13e-128	1.4837561	1.591165	"modelb"	"hes"	""
"0b.dementia"	"Dementia"	1	0			1	1	"modelb"	"hes"	""
"1.dementia"	"Dementia"	2.0049155	.06954729	20.052875	1.905e-89	1.8731358	2.1459662	"modelb"	"hes"	""
"0b.other_neuro"	"Neurological disease"	1	0			1	1	"modelb"	"hes"	""
"1.other_neuro"	"Neurological disease"	2.1907763	.05970413	28.777395	4.12e-182	2.0768286	2.3109758	"modelb"	"hes"	""
"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"modelb"	"hes"	""
"1.egfr60"	"CKD defined by egfr<60"	1.3092269	.01938054	18.201446	5.026e-74	1.2717875	1.3477685	"modelb"	"hes"	""
"0b.esrf"	"end stage renal failure"	1	0			1	1	"modelb"	"hes"	""
"1.esrf"	"end stage renal failure"	4.879337	.21108976	36.637469	7.25e-294	4.4826636	5.3111122	"modelb"	"hes"	""
"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"modelb"	"hes"	""
"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	1.1346769	.05579295	2.5695742	.01018236	1.0304288	1.2494718	"modelb"	"hes"	""
"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"modelb"	"hes"	""
"1.ra_sle_psoriasis"	"Autoimmune disease"	1.2171708	.02371986	10.084779	6.451e-24	1.1715574	1.2645601	"modelb"	"hes"	""
"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"modelb"	"hes"	""
"2.hh_total_cat"	"Number of people in household"	1.0507792	.01606745	3.2392911	.00119827	1.0197548	1.0827475	"modelb"	"hes"	""
"3.hh_total_cat"	"Number of people in household"	1.3338682	.03760674	10.217982	1.647e-24	1.2621599	1.4096506	"modelb"	"hes"	""
