eq	parm	label	estimate	stderr	z	p	min95	max95	model	outcome	idstr4
"ons_noncoviddeath_30"	"0b.stroke"	"Stroke"	1	0			1	1	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"1.stroke"	"Stroke"	1.2725114	.17112739	1.7920308	.07312803	.97766944	1.6562706	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"0b.dementia"	"Dementia"	1	0			1	1	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"1.dementia"	"Dementia"	1.0385299	.24100682	.16291183	.87058786	.65899881	1.6366409	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"0b.other_neuro"	"Neurological disease"	1	0			1	1	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"1.other_neuro"	"Neurological disease"	.76344827	.20468592	-1.0067241	.31406736	.45140506	1.2911979	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"0b.egfr60"	"CKD defined by egfr<60"	1	0			1	1	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"1.egfr60"	"CKD defined by egfr<60"	1.1302921	.13234222	1.0460288	.29554776	.89851696	1.4218543	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"0b.esrf"	"end stage renal failure"	1	0			1	1	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"1.esrf"	"end stage renal failure"	1.3244972	.49687728	.74913334	.45377684	.63493291	2.7629579	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"0b.immunosuppressed"	"Immunosuppressed (perm or temp)"	1	0			1	1	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"1.immunosuppressed"	"Immunosuppressed (perm or temp)"	.18895424	.19109995	-1.6475414	.09944682	.02603089	1.3715897	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"0b.ra_sle_psoriasis"	"Autoimmune disease"	1	0			1	1	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"1.ra_sle_psoriasis"	"Autoimmune disease"	.87361287	.16630533	-.70978347	.47783842	.6015615	1.2686973	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"1b.hh_total_cat"	"Number of people in household"	1	0			1	1	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"2.hh_total_cat"	"Number of people in household"	1.0925805	.17217309	.56187396	.5742019	.80226486	1.4879526	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"3.hh_total_cat"	"Number of people in household"	1.0933565	.31997311	.30497744	.76038333	.61610655	1.9402949	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"4.hh_total_cat"	"Number of people in household"	.72081426	.19163691	-1.2313687	.21818501	.42807658	1.2137389	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"9.hh_total_cat"	"Number of people in household"	.82632829	.14967445	-1.0531723	.29226205	.57939246	1.1785077	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"2.stp"	"Sustainability and Transformation Partnership"	.87363009	.22296385	-.52934985	.59656278	.5297706	1.4406793	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"3.stp"	"Sustainability and Transformation Partnership"	1.1069687	.32559575	.34550844	.72971217	.62196948	1.9701604	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"4.stp"	"Sustainability and Transformation Partnership"	.3878615	.2841621	-1.2927351	.19610268	.09226862	1.6304193	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"5.stp"	"Sustainability and Transformation Partnership"	.32622319	.33258785	-1.098737	.2718828	.04422891	2.4061541	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"6.stp"	"Sustainability and Transformation Partnership"	1.0952058	.2930956	.33982253	.73399018	.64818621	1.8505109	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"7.stp"	"Sustainability and Transformation Partnership"	2.6070091	1.4159412	1.7642297	.07769331	.89914689	7.5588279	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"8.stp"	"Sustainability and Transformation Partnership"	.70077696	.24079057	-1.0348088	.30075823	.35735724	1.3742225	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"9.stp"	"Sustainability and Transformation Partnership"	1.0357927	.43833111	.08310091	.9337713	.45191605	2.3740392	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"10.stp"	"Sustainability and Transformation Partnership"	.83757215	.29729277	-.49936593	.61752162	.41772625	1.6793944	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"11.stp"	"Sustainability and Transformation Partnership"	1.1578066	.33524305	.50605189	.61282022	.65640295	2.0422154	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"12.stp"	"Sustainability and Transformation Partnership"	1.7145592	.58324085	1.5849626	.11297483	.88023703	3.3396837	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"13.stp"	"Sustainability and Transformation Partnership"	1.0108122	.35890593	.03028758	.9758377	.50400746	2.0272343	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"14.stp"	"Sustainability and Transformation Partnership"	1.2698377	.40637669	.74647577	.45538006	.67817929	2.3776717	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"15.stp"	"Sustainability and Transformation Partnership"	1.1376911	.39304721	.37339811	.70885217	.57803343	2.2392147	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"16.stp"	"Sustainability and Transformation Partnership"	.25702398	.15610272	-2.2369191	.02529163	.07816261	.84517816	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"17.stp"	"Sustainability and Transformation Partnership"	1.6068386	.49722727	1.5326455	.12536323	.87613828	2.9469437	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"18.stp"	"Sustainability and Transformation Partnership"	.95304097	.29542113	-.15516417	.87669189	.51910877	1.7497048	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"19.stp"	"Sustainability and Transformation Partnership"	2.09236	.57983472	2.6641626	.00771803	1.2154902	3.6018145	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"20.stp"	"Sustainability and Transformation Partnership"	1.7707783	.44400785	2.2789162	.02267205	1.0832596	2.8946487	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"21.stp"	"Sustainability and Transformation Partnership"	.59483343	.19208919	-1.6086299	.10769728	.31587655	1.1201427	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"22.stp"	"Sustainability and Transformation Partnership"	1.1900832	.88637769	.23365001	.8152567	.2764393	5.1233602	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"23.stp"	"Sustainability and Transformation Partnership"	1.1691239	.39473891	.46278963	.64351517	.60320346	2.2659862	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"24.stp"	"Sustainability and Transformation Partnership"	2.2595177	1.6855276	1.0927433	.27450652	.52365681	9.749554	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"25.stp"	"Sustainability and Transformation Partnership"	.53352899	.54659592	-.61322311	.53972883	.07163236	3.973807	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"26.stp"	"Sustainability and Transformation Partnership"	.46054193	.33797824	-1.0565231	.2907293	.10929424	1.9406226	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"27.stp"	"Sustainability and Transformation Partnership"	2.1773954	.67647983	2.5045764	.01225981	1.1843592	4.0030516	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"28.stp"	"Sustainability and Transformation Partnership"	1.6895294	.62867276	1.4094354	.15870645	.81476846	3.5034609	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"29.stp"	"Sustainability and Transformation Partnership"	.75186958	.3664766	-.58510554	.55847676	.28923409	1.9544994	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"30.stp"	"Sustainability and Transformation Partnership"	1.1423789	.46233414	.32890768	.74222547	.5167957	2.5252328	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"31.stp"	"Sustainability and Transformation Partnership"	3.8367357	4.0288907	1.2804911	.20037246	.48992505	30.046515	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"32o.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model3"	"ons"	"eth5"
"ons_noncoviddeath_30"	"_cons"	"Constant"	.00009657	.00027506	-3.2458437	.00117103	3.634e-07	.02566527	"model3"	"ons"	"eth5"
"onsdeath_30"	"1b.eth5"	"Eth 5 categories"	1	0			1	1	"crude"	"onsdeath"	""
"onsdeath_30"	"2.eth5"	"Eth 5 categories"	.43134523	.02069802	-17.523178	9.535e-69	.39262708	.47388149	"crude"	"onsdeath"	""
"onsdeath_30"	"3.eth5"	"Eth 5 categories"	.4838871	.03772923	-9.309901	1.280e-20	.41531238	.5637846	"crude"	"onsdeath"	""
"onsdeath_30"	"4.eth5"	"Eth 5 categories"	.33604534	.05102509	-7.1819668	6.872e-13	.24954652	.45252674	"crude"	"onsdeath"	""
"onsdeath_30"	"5.eth5"	"Eth 5 categories"	.4176453	.04718818	-7.7276897	1.095e-14	.33468289	.52117272	"crude"	"onsdeath"	""
"onsdeath_30"	"6.eth5"	"Eth 5 categories"	1.0776363	.02958131	2.723844	.0064527	1.02119	1.1372026	"crude"	"onsdeath"	""
"onsdeath_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"crude"	"onsdeath"	""
"onsdeath_30"	"2.stp"	"Sustainability and Transformation Partnership"	.60932774	.47546365	-.63487577	.52550944	.13202346	2.8122297	"crude"	"onsdeath"	""
"onsdeath_30"	"3.stp"	"Sustainability and Transformation Partnership"	.58455824	.45670154	-.68720736	.49195207	.12641661	2.7030335	"crude"	"onsdeath"	""
"onsdeath_30"	"4.stp"	"Sustainability and Transformation Partnership"	.72589276	.56944708	-.40836439	.68300617	.15599956	3.3777038	"crude"	"onsdeath"	""
"onsdeath_30"	"5.stp"	"Sustainability and Transformation Partnership"	.53611315	.42343655	-.78929965	.42993689	.11401307	2.5209154	"crude"	"onsdeath"	""
"onsdeath_30"	"6.stp"	"Sustainability and Transformation Partnership"	.51232371	.40002452	-.85655096	.3916931	.11089774	2.3668254	"crude"	"onsdeath"	""
"onsdeath_30"	"7.stp"	"Sustainability and Transformation Partnership"	.70613928	.56274802	-.43660049	.66240111	.14809383	3.3670051	"crude"	"onsdeath"	""
"onsdeath_30"	"8.stp"	"Sustainability and Transformation Partnership"	.83538392	.65266981	-.23021654	.81792351	.18065846	3.8629042	"crude"	"onsdeath"	""
"onsdeath_30"	"9.stp"	"Sustainability and Transformation Partnership"	.54994424	.43136282	-.76231135	.4458742	.11821075	2.5584701	"crude"	"onsdeath"	""
"onsdeath_30"	"10.stp"	"Sustainability and Transformation Partnership"	.7625855	.59623891	-.34665913	.72884742	.16472664	3.5303132	"crude"	"onsdeath"	""
"onsdeath_30"	"11.stp"	"Sustainability and Transformation Partnership"	.5925252	.46293042	-.6698741	.50293805	.12813764	2.7399139	"crude"	"onsdeath"	""
"onsdeath_30"	"12.stp"	"Sustainability and Transformation Partnership"	1.2957531	1.0143784	.33096063	.74067422	.27935752	6.0101337	"crude"	"onsdeath"	""
"onsdeath_30"	"13.stp"	"Sustainability and Transformation Partnership"	1.1209329	.87672758	.14595996	.883953	.24200257	5.1920545	"crude"	"onsdeath"	""
"onsdeath_30"	"14.stp"	"Sustainability and Transformation Partnership"	.85984135	.67251684	-.19306935	.84690466	.18563465	3.9827002	"crude"	"onsdeath"	""
"onsdeath_30"	"15.stp"	"Sustainability and Transformation Partnership"	.54412655	.42590595	-.77749785	.4368651	.11733732	2.5232697	"crude"	"onsdeath"	""
"onsdeath_30"	"16.stp"	"Sustainability and Transformation Partnership"	.66560738	.52071623	-.52031989	.60284064	.1436509	3.0840961	"crude"	"onsdeath"	""
"onsdeath_30"	"17.stp"	"Sustainability and Transformation Partnership"	.76648779	.5997205	-.33988681	.73394177	.16538741	3.552287	"crude"	"onsdeath"	""
"onsdeath_30"	"18.stp"	"Sustainability and Transformation Partnership"	.82530654	.6446129	-.24582068	.80582105	.178557	3.8146413	"crude"	"onsdeath"	""
"onsdeath_30"	"19.stp"	"Sustainability and Transformation Partnership"	1.0691824	.83584256	.0855689	.93180912	.23100301	4.948641	"crude"	"onsdeath"	""
"onsdeath_30"	"20.stp"	"Sustainability and Transformation Partnership"	1.1818515	.9227346	.21400134	.83054601	.2558494	5.4593561	"crude"	"onsdeath"	""
"onsdeath_30"	"21.stp"	"Sustainability and Transformation Partnership"	1.2648132	.9875555	.30087981	.76350615	.27378861	5.8430203	"crude"	"onsdeath"	""
"onsdeath_30"	"22.stp"	"Sustainability and Transformation Partnership"	.98022066	.78402709	-.02497672	.98007353	.20440541	4.7006219	"crude"	"onsdeath"	""
"onsdeath_30"	"23.stp"	"Sustainability and Transformation Partnership"	.73145579	.57256833	-.39949774	.68952649	.15771946	3.3922737	"crude"	"onsdeath"	""
"onsdeath_30"	"24.stp"	"Sustainability and Transformation Partnership"	.98681864	.80232229	-.01632025	.98697891	.20052895	4.8562117	"crude"	"onsdeath"	""
"onsdeath_30"	"25.stp"	"Sustainability and Transformation Partnership"	.58136567	.46512004	-.67792909	.49781666	.12118472	2.7890152	"crude"	"onsdeath"	""
"onsdeath_30"	"26.stp"	"Sustainability and Transformation Partnership"	.46650199	.3674176	-.96812047	.33298421	.09964282	2.184042	"crude"	"onsdeath"	""
"onsdeath_30"	"27.stp"	"Sustainability and Transformation Partnership"	.74227217	.58134797	-.38054021	.70354446	.15991958	3.4452814	"crude"	"onsdeath"	""
"onsdeath_30"	"28.stp"	"Sustainability and Transformation Partnership"	.69917783	.54892109	-.45580486	.64853031	.15007678	3.2573304	"crude"	"onsdeath"	""
"onsdeath_30"	"29.stp"	"Sustainability and Transformation Partnership"	.65730076	.51575299	-.53477602	.59280475	.14121028	3.0595809	"crude"	"onsdeath"	""
"onsdeath_30"	"30.stp"	"Sustainability and Transformation Partnership"	1.0429605	.81714014	.05368767	.95718401	.22457803	4.8436018	"crude"	"onsdeath"	""
"onsdeath_30"	"31.stp"	"Sustainability and Transformation Partnership"	1.1761089	1.0175136	.18749457	.85127288	.2157885	6.4101285	"crude"	"onsdeath"	""
"onsdeath_30"	"32.stp"	"Sustainability and Transformation Partnership"	.55114095	.43012847	-.76337733	.4452384	.11938702	2.5442997	"crude"	"onsdeath"	""
"onsdeath_30"	"_cons"	"Constant"	.2291969	.17866659	-1.8898153	.05878266	.04973577	1.0562059	"crude"	"onsdeath"	""
"onsdeath_30"	"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model0"	"onsdeath"	""
"onsdeath_30"	"2.eth5"	"Eth 5 categories"	1.3069378	.07476738	4.6791806	2.880e-06	1.1683133	1.4620106	"model0"	"onsdeath"	""
"onsdeath_30"	"3.eth5"	"Eth 5 categories"	1.1609905	.10595883	1.635589	.10192562	.97082955	1.3883991	"model0"	"onsdeath"	""
"onsdeath_30"	"4.eth5"	"Eth 5 categories"	1.072458	.18527294	.40492631	.68553168	.76441748	1.5046309	"model0"	"onsdeath"	""
"onsdeath_30"	"5.eth5"	"Eth 5 categories"	1.2297347	.1614871	1.5747836	.1153064	.95067657	1.5907065	"model0"	"onsdeath"	""
"onsdeath_30"	"6.eth5"	"Eth 5 categories"	1.1892569	.03819119	5.3973771	6.762e-08	1.1167105	1.2665161	"model0"	"onsdeath"	""
"onsdeath_30"	"0b.male"	"Male"	1	0			1	1	"model0"	"onsdeath"	""
"onsdeath_30"	"1.male"	"Male"	1.8920743	.05127527	23.530368	1.99e-122	1.7941989	1.9952888	"model0"	"onsdeath"	""
"onsdeath_30"	"age1"	"Age spline 1"	.97754225	.01613174	-1.3763963	.16869898	.94643046	1.0096768	"model0"	"onsdeath"	""
"onsdeath_30"	"age2"	"Age spline 2"	1.583627	.06113303	11.908807	1.065e-32	1.468229	1.7080948	"model0"	"onsdeath"	""
"onsdeath_30"	"age3"	"Age spline 3"	.28451144	.02589425	-13.811007	2.188e-43	.23802868	.34007146	"model0"	"onsdeath"	""
"onsdeath_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model0"	"onsdeath"	""
"onsdeath_30"	"2.stp"	"Sustainability and Transformation Partnership"	.54299517	.50809007	-.65260601	.51401031	.08675845	3.3984441	"model0"	"onsdeath"	""
"onsdeath_30"	"3.stp"	"Sustainability and Transformation Partnership"	.4861565	.45540164	-.7699315	.44134053	.07752158	3.0488046	"model0"	"onsdeath"	""
"onsdeath_30"	"4.stp"	"Sustainability and Transformation Partnership"	.67199216	.63196266	-.42268742	.67252334	.10638181	4.2448371	"model0"	"onsdeath"	""
"onsdeath_30"	"5.stp"	"Sustainability and Transformation Partnership"	.48369183	.45747127	-.76793653	.4425249	.07577225	3.0876447	"model0"	"onsdeath"	""
"onsdeath_30"	"6.stp"	"Sustainability and Transformation Partnership"	.49339676	.46193129	-.75456248	.45051154	.07875508	3.0911069	"model0"	"onsdeath"	""
"onsdeath_30"	"7.stp"	"Sustainability and Transformation Partnership"	.62897001	.60013151	-.48595282	.62700062	.09692957	4.0813476	"model0"	"onsdeath"	""
"onsdeath_30"	"8.stp"	"Sustainability and Transformation Partnership"	.58678334	.54967859	-.56908525	.56929829	.09356238	3.6800549	"model0"	"onsdeath"	""
"onsdeath_30"	"9.stp"	"Sustainability and Transformation Partnership"	.45336909	.42617869	-.84151799	.40005781	.0718291	2.8615636	"model0"	"onsdeath"	""
"onsdeath_30"	"10.stp"	"Sustainability and Transformation Partnership"	.53542947	.501921	-.66639043	.50516158	.08526503	3.3622776	"model0"	"onsdeath"	""
"onsdeath_30"	"11.stp"	"Sustainability and Transformation Partnership"	.50912675	.47693297	-.72062584	.47113975	.08117993	3.1930311	"model0"	"onsdeath"	""
"onsdeath_30"	"12.stp"	"Sustainability and Transformation Partnership"	.75539883	.70905259	-.29884452	.76505868	.12000486	4.7550359	"model0"	"onsdeath"	""
"onsdeath_30"	"13.stp"	"Sustainability and Transformation Partnership"	.6449125	.60474566	-.46777488	.63994559	.10263945	4.0521665	"model0"	"onsdeath"	""
"onsdeath_30"	"14.stp"	"Sustainability and Transformation Partnership"	.55739268	.5226633	-.62332255	.53307258	.08871466	3.5020886	"model0"	"onsdeath"	""
"onsdeath_30"	"15.stp"	"Sustainability and Transformation Partnership"	.44726456	.41966604	-.85751829	.39115851	.07110276	2.8134715	"model0"	"onsdeath"	""
"onsdeath_30"	"16.stp"	"Sustainability and Transformation Partnership"	.48183496	.45189711	-.77852576	.43625913	.07666276	3.0283924	"model0"	"onsdeath"	""
"onsdeath_30"	"17.stp"	"Sustainability and Transformation Partnership"	.55578558	.52138371	-.62612866	.53123056	.08838797	3.4947923	"model0"	"onsdeath"	""
"onsdeath_30"	"18.stp"	"Sustainability and Transformation Partnership"	.64773317	.60665418	-.46368305	.64287485	.10331835	4.0608299	"model0"	"onsdeath"	""
"onsdeath_30"	"19.stp"	"Sustainability and Transformation Partnership"	.69912806	.65536574	-.38182169	.70259363	.11133626	4.3901244	"model0"	"onsdeath"	""
"onsdeath_30"	"20.stp"	"Sustainability and Transformation Partnership"	.72658261	.68025212	-.34115694	.73298544	.1159739	4.5520785	"model0"	"onsdeath"	""
"onsdeath_30"	"21.stp"	"Sustainability and Transformation Partnership"	.57457841	.53801505	-.59177647	.55400028	.09168833	3.6006801	"model0"	"onsdeath"	""
"onsdeath_30"	"22.stp"	"Sustainability and Transformation Partnership"	.60056069	.57450548	-.53301639	.59402223	.09210529	3.9158786	"model0"	"onsdeath"	""
"onsdeath_30"	"23.stp"	"Sustainability and Transformation Partnership"	.43651965	.40959741	-.88340572	.3770171	.06939048	2.7460453	"model0"	"onsdeath"	""
"onsdeath_30"	"24.stp"	"Sustainability and Transformation Partnership"	.5008522	.48612519	-.71239132	.47622249	.07473718	3.3564677	"model0"	"onsdeath"	""
"onsdeath_30"	"25.stp"	"Sustainability and Transformation Partnership"	.35665886	.34103109	-1.07822	.28093558	.05474553	2.3235785	"model0"	"onsdeath"	""
"onsdeath_30"	"26.stp"	"Sustainability and Transformation Partnership"	.37746687	.35600172	-1.0330163	.30159627	.05944044	2.3970422	"model0"	"onsdeath"	""
"onsdeath_30"	"27.stp"	"Sustainability and Transformation Partnership"	.51652744	.48495144	-.70364138	.48165613	.08202135	3.2528189	"model0"	"onsdeath"	""
"onsdeath_30"	"28.stp"	"Sustainability and Transformation Partnership"	.48773965	.45892573	-.7630519	.44543244	.07713873	3.0839239	"model0"	"onsdeath"	""
"onsdeath_30"	"29.stp"	"Sustainability and Transformation Partnership"	.44349308	.4170217	-.8646847	.38721187	.07022506	2.8007965	"model0"	"onsdeath"	""
"onsdeath_30"	"30.stp"	"Sustainability and Transformation Partnership"	.714451	.67108552	-.35796872	.72036672	.11335399	4.5030636	"model0"	"onsdeath"	""
"onsdeath_30"	"31.stp"	"Sustainability and Transformation Partnership"	.90854856	.93590852	-.09310324	.92582154	.12064618	6.8419942	"model0"	"onsdeath"	""
"onsdeath_30"	"32.stp"	"Sustainability and Transformation Partnership"	.49397882	.462269	-.75364085	.45106491	.07891284	3.09221	"model0"	"onsdeath"	""
"onsdeath_30"	"_cons"	"Constant"	.00504464	.00556601	-4.7939648	1.635e-06	.0005803	.04385355	"model0"	"onsdeath"	""
"onsdeath_30"	"1b.eth5"	"Eth 5 categories"	1	0			1	1	"model1"	"onsdeath"	""
"onsdeath_30"	"2.eth5"	"Eth 5 categories"	1.2525232	.0722448	3.9036478	.00009475	1.1186365	1.4024345	"model1"	"onsdeath"	""
"onsdeath_30"	"3.eth5"	"Eth 5 categories"	1.1078676	.1015605	1.1174303	.26381037	.92567064	1.3259259	"model1"	"onsdeath"	""
"onsdeath_30"	"4.eth5"	"Eth 5 categories"	1.0308876	.17860278	.17558388	.86062087	.73407325	1.4477155	"model1"	"onsdeath"	""
"onsdeath_30"	"5.eth5"	"Eth 5 categories"	1.2121856	.15907152	1.4663518	.14255247	.93727808	1.5677246	"model1"	"onsdeath"	""
"onsdeath_30"	"6.eth5"	"Eth 5 categories"	1.1938927	.03837876	5.5129632	3.528e-08	1.1209924	1.2715339	"model1"	"onsdeath"	""
"onsdeath_30"	"0b.male"	"Male"	1	0			1	1	"model1"	"onsdeath"	""
"onsdeath_30"	"1.male"	"Male"	1.9008801	.0515798	23.671429	7.10e-124	1.8024267	2.0047112	"model1"	"onsdeath"	""
"onsdeath_30"	"age1"	"Age spline 1"	.97938774	.01619649	-1.2594307	.20787481	.94815216	1.0116523	"model1"	"onsdeath"	""
"onsdeath_30"	"age2"	"Age spline 2"	1.575617	.06091514	11.759793	6.289e-32	1.4606368	1.6996483	"model1"	"onsdeath"	""
"onsdeath_30"	"age3"	"Age spline 3"	.28824305	.02626714	-13.650529	2.004e-42	.2410961	.3446097	"model1"	"onsdeath"	""
"onsdeath_30"	"1b.imd"	"Index of Multiple Deprivation (IMD)"	1	0			1	1	"model1"	"onsdeath"	""
"onsdeath_30"	"2.imd"	"Index of Multiple Deprivation (IMD)"	1.0676598	.04749271	1.4717781	.14108081	.97851812	1.1649221	"model1"	"onsdeath"	""
"onsdeath_30"	"3.imd"	"Index of Multiple Deprivation (IMD)"	1.1141779	.04945058	2.4359963	.01485084	1.0213525	1.2154398	"model1"	"onsdeath"	""
"onsdeath_30"	"4.imd"	"Index of Multiple Deprivation (IMD)"	1.2113444	.05305076	4.3779205	.00001198	1.1117043	1.3199149	"model1"	"onsdeath"	""
"onsdeath_30"	"5.imd"	"Index of Multiple Deprivation (IMD)"	1.2849614	.05696327	5.6558663	1.551e-08	1.1780282	1.4016012	"model1"	"onsdeath"	""
"onsdeath_30"	"1b.stp"	"Sustainability and Transformation Partnership"	1	0			1	1	"model1"	"onsdeath"	""
"onsdeath_30"	"2.stp"	"Sustainability and Transformation Partnership"	.59749455	.56006992	-.54942379	.58271465	.09515863	3.7516273	"model1"	"onsdeath"	""
"onsdeath_30"	"3.stp"	"Sustainability and Transformation Partnership"	.5482596	.51452522	-.64041082	.52190555	.08712827	3.4499548	"model1"	"onsdeath"	""
"onsdeath_30"	"4.stp"	"Sustainability and Transformation Partnership"	.73788598	.69515909	-.32264877	.74696125	.116433	4.6763008	"model1"	"onsdeath"	""
"onsdeath_30"	"5.stp"	"Sustainability and Transformation Partnership"	.55954527	.53021331	-.61275195	.54004037	.08734832	3.5843952	"model1"	"onsdeath"	""
"onsdeath_30"	"6.stp"	"Sustainability and Transformation Partnership"	.54098684	.50738187	-.6550507	.51243511	.08607163	3.4002698	"model1"	"onsdeath"	""
"onsdeath_30"	"7.stp"	"Sustainability and Transformation Partnership"	.69465382	.66401229	-.38115458	.70308855	.10668757	4.5229631	"model1"	"onsdeath"	""
"onsdeath_30"	"8.stp"	"Sustainability and Transformation Partnership"	.66352242	.6227478	-.43705013	.66207499	.10542944	4.1758925	"model1"	"onsdeath"	""
"onsdeath_30"	"9.stp"	"Sustainability and Transformation Partnership"	.514781	.48484543	-.70501158	.48080303	.08126809	3.2608059	"model1"	"onsdeath"	""
"onsdeath_30"	"10.stp"	"Sustainability and Transformation Partnership"	.60179435	.56517577	-.54074319	.58868461	.09550835	3.7918826	"model1"	"onsdeath"	""
"onsdeath_30"	"11.stp"	"Sustainability and Transformation Partnership"	.58890276	.55276659	-.56410898	.57267997	.09355637	3.7069252	"model1"	"onsdeath"	""
"onsdeath_30"	"12.stp"	"Sustainability and Transformation Partnership"	.79238948	.74498276	-.24751016	.80451343	.12550542	5.0028207	"model1"	"onsdeath"	""
"onsdeath_30"	"13.stp"	"Sustainability and Transformation Partnership"	.71110707	.66798353	-.36294211	.71664813	.11281133	4.4824688	"model1"	"onsdeath"	""
"onsdeath_30"	"14.stp"	"Sustainability and Transformation Partnership"	.63571409	.59725411	-.48217755	.62967982	.1008224	4.0083595	"model1"	"onsdeath"	""
"onsdeath_30"	"15.stp"	"Sustainability and Transformation Partnership"	.51231741	.48163461	-.71141788	.47682532	.08115517	3.2341638	"model1"	"onsdeath"	""
"onsdeath_30"	"16.stp"	"Sustainability and Transformation Partnership"	.53931519	.50679919	-.65707074	.51113543	.08549902	3.4019206	"model1"	"onsdeath"	""
"onsdeath_30"	"17.stp"	"Sustainability and Transformation Partnership"	.63860018	.60025395	-.47712691	.63327175	.10119053	4.0301222	"model1"	"onsdeath"	""
"onsdeath_30"	"18.stp"	"Sustainability and Transformation Partnership"	.74924514	.70312611	-.30762459	.75836801	.11907408	4.7144456	"model1"	"onsdeath"	""
"onsdeath_30"	"19.stp"	"Sustainability and Transformation Partnership"	.81845575	.76883728	-.21326503	.83112025	.12983666	5.1593274	"model1"	"onsdeath"	""
"onsdeath_30"	"20.stp"	"Sustainability and Transformation Partnership"	.84366302	.79145405	-.18121647	.85619767	.13416615	5.3051183	"model1"	"onsdeath"	""
"onsdeath_30"	"21.stp"	"Sustainability and Transformation Partnership"	.64585743	.60598673	-.46594038	.64125818	.10267916	4.0624778	"model1"	"onsdeath"	""
"onsdeath_30"	"22.stp"	"Sustainability and Transformation Partnership"	.67657454	.64857328	-.40758114	.68358121	.10335765	4.4288266	"model1"	"onsdeath"	""
"onsdeath_30"	"23.stp"	"Sustainability and Transformation Partnership"	.50938618	.47894438	-.7174233	.47311295	.08067053	3.2164694	"model1"	"onsdeath"	""
"onsdeath_30"	"24.stp"	"Sustainability and Transformation Partnership"	.60676897	.59018483	-.51364608	.60749946	.09017513	4.0828175	"model1"	"onsdeath"	""
"onsdeath_30"	"25.stp"	"Sustainability and Transformation Partnership"	.39876697	.38206463	-.9595696	.33727188	.06097758	2.6077634	"model1"	"onsdeath"	""
